gene,matrix_index
C1orf101,1824
HNRNPU,1825
EFCAB2,1826
KIF26B,1827
SMYD3,1828
AHCTF1,1829
CNST,1830
SCCPDH,1831
TFB2M,1832
ZNF670,1833
ZNF695,1834
ZNF669,1835
ZNF124,1837
ZNF496,1838
NLRP3,1839
OR14C36,1848
OR14I1,1849
OR1C1,1850
OR2G6,1852
OR2L13,1853
OR2T11,1863
OR2T1,1865
OR2T29,1867
OR2T35,1871
OR2T5,1874
OR2T6,1875
OR2W3,1877
PGBD2,1879
SH3BP5L,1880
TRIM58,1881
ZNF672,1882
ZNF692,1883
ACP1,1884
FAM110C,1885
SH3YL1,1887
TMEM18,1888
MYT1L,1889
PXDN,1890
SNTG2,1891
TSSC1,1893
ADI1,1894
RNASEH1,1895
RPS7,1896
COLEC11,1897
ALLC,1898
SOX11,1899
RSAD2,1901
RNF144A,1902
ID2,1903
KIDINS220,1904
MBOAT2,1905
ASAP2,1906
ITGB1BP1,1907
CPSF3,1908
IAH1,1909
ADAM17,1910
YWHAQ,1911
TAF1B,1912
GRHL1,1913
KLF11,1914
CYS1,1915
RRM2,1916
C2orf48,1917
HPCAL1,1918
ODC1,1919
NOL10,1920
ATP6V1C2,1921
PDIA6,1922
KCNF1,1923
C2orf50,1924
PQLC3,1925
ROCK2,1926
E2F6,1927
GREB1,1928
NTSR2,1929
LPIN1,1930
TRIB2,1931
FAM84A,1932
NBAS,1933
DDX1,1934
MYCN,1936
FAM49A,1937
RAD51AP2,1938
VSNL1,1939
SMC6,1940
GEN1,1941
MSGN1,1942
KCNS3,1943
NT5C1B,1944
RDH14,1945
OSR1,1946
TTC32,1947
WDR35,1948
MATN3,1949
LAPTM4A,1950
SDC1,1951
PUM2,1952
RHOB,1953
HS1BP3,1954
C2orf43,1956
APOB,1957
KLHL29,1958
ATAD2B,1959
UBXN2A,1960
C2orf44,1962
FKBP1B,1963
TP53I3,1965
ITSN2,1967
NCOA1,1968
CENPO,1969
ADCY3,1970
DNAJC27,1971
EFR3B,1972
POMC,1973
DNMT3A,1974
DTNB,1975
ASXL2,1976
KIF3C,1977
RAB10,1978
HADHA,1979
HADHB,1980
EPT1,1981
GPR113,1982
OTOF,1983
CIB4,1985
KCNK3,1986
CENPA,1987
DPYSL5,1988
MAPRE3,1989
TMEM214,1990
AGBL5,1991
OST4,1992
EMILIN1,1993
KHK,1994
CGREF1,1995
ABHD1,1996
PREB,1997
TCF23,1999
SLC5A6,2000
CAD,2001
SLC30A3,2002
TRIM54,2004
MPV17,2005
UCN,2006
GTF3C2,2007
EIF2B4,2008
SNX17,2009
ZNF513,2010
PPM1G,2011
NRBP1,2012
IFT172,2013
KRTCAP3,2014
FNDC4,2015
GCKR,2016
C2orf16,2017
ZNF512,2018
CCDC121,2019
GPN1,2020
SUPT7L,2021
SLC4A1AP,2022
MRPL33,2023
RBKS,2024
BRE,2025
FOSL2,2026
PLB1,2027
PPP1CB,2028
SPDYA,2032
TRMT61B,2033
WDR43,2034
C2orf71,2035
CLIP4,2036
ALK,2037
YPEL5,2038
LBH,2039
LCLAT1,2040
CAPN13,2041
GALNT14,2042
EHD3,2044
XDH,2045
SRD5A2,2046
DPY30,2047
MEMO1,2048
SPAST,2049
SLC30A6,2050
NLRC4,2051
YIPF4,2052
BIRC6,2053
LTBP1,2054
TTC27,2055
RASGRP3,2056
FAM98A,2057
CRIM1,2059
FEZ2,2060
VIT,2061
STRN,2062
HEATR5B,2063
EIF2AK2,2064
CEBPZ,2066
PRKD3,2067
QPCT,2068
CDC42EP3,2069
CYP1B1,2070
ATL2,2071
GALM,2072
GEMIN6,2073
DHX57,2074
MORN2,2075
ARHGEF33,2076
SOS1,2077
CDKL4,2078
MAP4K3,2079
THUMPD2,2080
SLC8A1,2081
PKDCC,2082
EML4,2083
COX7A2L,2084
KCNG3,2085
MTA3,2086
OXER1,2087
HAAO,2088
THADA,2089
ZFP36L2,2090
PLEKHH2,2091
DYNC2LI1,2092
ABCG5,2093
ABCG8,2094
LRPPRC,2095
PPM1B,2096
SLC3A1,2097
PREPL,2098
SIX3,2099
SIX2,2100
SRBD1,2101
PRKCE,2102
EPAS1,2103
ATP6V1E2,2104
RHOQ,2105
PIGF,2106
CRIPT,2107
SOCS5,2108
MCFD2,2109
TTC7A,2110
CALM2,2111
C2orf61,2112
EPCAM,2114
MSH2,2115
KCNK12,2116
MSH6,2117
FBXO11,2118
FOXN2,2119
STON1,2120
GTF2A1L,2121
LHCGR,2122
FSHR,2123
NRXN1,2124
ASB3,2125
CHAC2,2126
ERLEC1,2127
PSME4,2129
ACYP2,2130
C2orf73,2131
SPTBN1,2132
TSPYL6,2133
EML6,2134
RTN4,2135
RPS27A,2136
MTIF2,2137
CCDC88A,2138
SMEK2,2140
PNPT1,2141
EFEMP1,2142
CCDC85A,2143
VRK2,2144
FANCL,2145
BCL11A,2146
PAPOLG,2147
REL,2148
PUS10,2149
PEX13,2150
KIAA1841,2151
C2orf74,2152
AHSA2,2153
USP34,2154
XPO1,2156
FAM161A,2157
CCT4,2158
COMMD1,2159
B3GNT2,2160
TMEM17,2161
EHBP1,2162
OTX1,2163
MDH1,2164
UGP2,2165
VPS54,2166
PELI1,2167
AFTPH,2168
SERTAD2,2169
SLC1A4,2170
CEP68,2171
RAB1A,2172
ACTR2,2173
SPRED2,2174
MEIS1,2175
ETAA1,2176
C1D,2177
WDR92,2178
PPP3R1,2179
PNO1,2180
CNRIP1,2181
PLEK,2182
APLF,2183
ARHGAP25,2184
FBXO48,2185
PROKR1,2186
BMP10,2187
GKN1,2189
ANTXR1,2190
GFPT1,2191
NFU1,2192
AAK1,2193
ANXA4,2195
GMCL1,2196
SNRNP27,2197
MXD1,2198
ASPRV1,2199
PCBP1,2200
C2orf42,2201
TIA1,2202
PCYOX1,2203
SNRPG,2204
FAM136A,2205
TGFA,2206
ADD2,2207
FIGLA,2208
CLEC4F,2209
CD207,2210
VAX2,2211
ATP6V1B1,2212
ANKRD53,2213
TEX261,2214
NAGK,2215
MCEE,2216
MPHOSPH10,2217
PAIP2B,2218
ZNF638,2219
DYSF,2220
CYP26B1,2221
EXOC6B,2222
SPR,2223
EMX1,2224
SFXN5,2225
RAB11FIP5,2226
NOTO,2227
SMYD5,2228
CCT7,2229
FBXO41,2230
EGR4,2231
ALMS1,2232
NAT8,2234
TPRKB,2235
DUSP11,2236
C2orf78,2237
STAMBP,2238
ACTG2,2239
DGUOK,2240
TET3,2241
BOLA3,2242
MTHFD2,2243
SLC4A5,2244
DCTN1,2245
WDR54,2247
RTKN,2248
INO80B,2249
WBP1,2250
MOGS,2251
CCDC142,2252
MRPL53,2253
TTC31,2254
LBX2,2255
PCGF1,2256
TLX2,2257
DQX1,2258
AUP1,2259
HTRA2,2260
LOXL3,2261
DOK1,2262
SEMA4F,2263
HK2,2264
POLE4,2265
TACR1,2266
MRPL19,2267
LRRTM4,2268
CTNNA2,2269
REG1A,2270
REG1B,2271
REG3A,2273
REG3G,2274
LRRTM1,2275
SUCLG1,2277
DNAH6,2278
TMSB10,2279
KCMF1,2280
TCF7L1,2281
TGOLN2,2282
RETSAT,2283
ELMOD3,2284
CAPG,2285
MAT2A,2287
GGCX,2288
VAMP8,2289
VAMP5,2290
RNF181,2291
C2orf68,2292
TMEM150A,2293
USP39,2294
SFTPB,2295
GNLY,2296
ATOH8,2297
POLR1A,2299
IMMT,2300
MRPL35,2301
PTCD3,2302
REEP1,2303
KDM3A,2305
RNF103,2306
RMND5A,2307
CD8A,2308
CD8B,2309
RGPD1,2311
KRCC1,2312
SMYD1,2313
FABP1,2314
THNSL2,2315
EIF2AK3,2317
RPIA,2318
TEKT4,2319
MAL,2320
MRPS5,2321
ZNF514,2322
ZNF2,2323
PROM2,2324
KCNIP3,2325
FAHD2A,2326
TRIM43,2327
ADRA2B,2329
ASTL,2330
DUSP2,2331
STARD7,2332
TMEM127,2333
CIAO1,2334
SNRNP200,2335
ITPRIPL1,2336
NCAPH,2337
NEURL3,2338
ARID5A,2339
FER1L5,2340
LMAN2L,2341
CNNM4,2342
CNNM3,2343
ANKRD23,2344
ANKRD39,2345
SEMA4C,2346
FAM178B,2347
ACTR1B,2348
ANKRD36B,2349
ANKRD36,2350
COX5B,2351
FAHD2B,2352
ZAP70,2353
TMEM131,2354
VWA3B,2355
CNGA3,2356
INPP4A,2357
UNC50,2358
MGAT4A,2359
TSGA10,2360
C2orf15,2361
LIPT1,2362
MRPL30,2363
MITD1,2364
LYG1,2365
LYG2,2366
TXNDC9,2367
EIF5B,2368
REV1,2369
AFF3,2370
LONRF2,2371
CHST10,2372
PDCL3,2374
NPAS2,2375
RPL31,2376
TBC1D8,2377
RNF149,2378
CREG2,2380
MAP4K4,2382
IL1R2,2383
IL1R1,2384
IL1RL2,2385
IL18R1,2386
IL1RL1,2387
IL18RAP,2388
SLC9A4,2389
SLC9A2,2390
MFSD9,2391
TMEM182,2392
POU3F3,2393
MRPS9,2394
GPR45,2395
TGFBRAP1,2396
C2orf49,2397
FHL2,2398
NCK2,2399
C2orf40,2400
UXS1,2401
RGPD3,2403
ST6GAL2,2404
RGPD4,2405
SLC5A7,2406
SULT1C3,2407
SULT1C2,2408
SULT1C4,2409
GCC2,2410
LIMS1,2411
RANBP2,2412
CCDC138,2413
EDAR,2414
SH3RF3,2415
SEPT10,2416
BUB1,2417
MALL,2418
NPHP1,2419
RGPD5,2420
RGPD6,2421
ACOXL,2422
BCL2L11,2423
ANAPC1,2424
MERTK,2425
TMEM87B,2426
FBLN7,2427
ZC3H8,2428
ZC3H6,2429
RGPD8,2430
TTL,2431
POLR1B,2432
CHCHD5,2433
SLC20A1,2434
CKAP2L,2435
IL1A,2436
IL1B,2437
IL1F10,2438
IL1RN,2439
PSD4,2440
PAX8,2441
CBWD2,2442
FOXD4L1,2443
RABL2A,2445
WASH2P,2447
SLC35F5,2448
ACTR3,2449
DPP10,2450
DDX18,2451
CCDC93,2452
INSIG2,2453
EN1,2454
MARCO,2455
C1QL2,2456
STEAP3,2457
C2orf76,2458
DBI,2459
TMEM37,2460
SCTR,2461
TMEM177,2463
PTPN4,2464
EPB41L5,2465
TMEM185B,2466
RALB,2467
INHBB,2468
GLI2,2469
TFCP2L1,2470
CLASP1,2471
RNU4ATAC,2472
TSN,2474
CNTNAP5,2475
GYPC,2476
BIN1,2477
CYP27C1,2478
ERCC3,2479
MAP3K2,2480
PROC,2481
IWS1,2482
MYO7B,2483
LIMS2,2484
GPR17,2485
SFT2D3,2486
WDR33,2487
POLR2D,2488
AMMECR1L,2489
SAP130,2490
UGGT1,2491
HS6ST1,2492
RAB6C,2493
CCDC115,2494
CCDC74B,2495
IMP4,2496
POTEF,2497
PTPN18,2498
SMPD4,2499
TUBA3E,2500
GPR148,2502
ARHGEF4,2503
FAM168B,2504
PLEKHB2,2505
POTEE,2506
TUBA3D,2507
CCDC74A,2508
C2orf27B,2510
GPR39,2511
LYPD1,2512
NCKAP5,2513
MGAT5,2514
ACMSD,2516
CCNT2,2517
RAB3GAP1,2518
ZRANB3,2519
R3HDM1,2520
UBXN4,2521
LCT,2522
MCM6,2523
DARS,2524
CXCR4,2525
THSD7B,2526
HNMT,2527
SPOPL,2528
NXPH2,2529
LRP1B,2530
KYNU,2531
ARHGAP15,2532
GTDC1,2533
ZEB2,2534
ACVR2A,2535
MBD5,2536
EPC2,2537
KIF5C,2538
LYPD6B,2539
LYPD6,2540
MMADHC,2541
RND3,2542
RBM43,2543
NMI,2544
TNFAIP6,2545
RIF1,2546
NEB,2547
ARL5A,2548
CACNB4,2549
STAM2,2550
FMNL2,2551
PRPF40A,2552
ARL6IP6,2553
RPRM,2554
GALNT13,2555
KCNJ3,2556
NR4A2,2557
GPD2,2558
GALNT5,2559
ERMN,2560
CYTIP,2561
ACVR1C,2562
ACVR1,2563
UPP2,2564
CCDC148,2565
PKP4,2566
DAPL1,2567
TANC1,2568
WDSUB1,2569
BAZ2B,2570
MARCH7,2571
CD302,2572
PLA2R1,2574
ITGB6,2575
RBMS1,2576
TANK,2577
PSMD14,2578
TBR1,2579
SLC4A10,2580
DPP4,2581
GCG,2582
FAP,2583
IFIH1,2584
GCA,2585
KCNH7,2586
FIGN,2587
GRB14,2588
COBLL1,2589
SLC38A11,2590
SCN3A,2591
SCN2A,2592
CSRNP3,2593
GALNT3,2594
TTC21B,2595
SCN1A,2596
SCN9A,2597
XIRP2,2599
B3GALT1,2600
STK39,2601
NOSTRIN,2602
SPC25,2603
ABCB11,2605
DHRS9,2606
LRP2,2607
BBS5,2608
FASTKD1,2609
PPIG,2610
KLHL23,2611
PHOSPHO2,2612
SSB,2613
METTL5,2614
UBR3,2615
MYO3B,2616
SP5,2617
GAD1,2618
GORASP2,2619
TLK1,2620
METTL8,2621
DCAF17,2622
CYBRD1,2623
DYNC1I2,2624
SLC25A12,2625
HAT1,2626
DLX1,2627
DLX2,2628
ITGA6,2629
PDK1,2630
RAPGEF4,2631
CDCA7,2632
SP3,2633
OLA1,2634
CIR1,2636
SCRN3,2637
GPR155,2638
WIPF1,2639
CHRNA1,2640
CHN1,2641
ATF2,2642
ATP5G3,2643
KIAA1715,2644
EVX2,2645
HOXD13,2646
HOXD12,2647
HOXD10,2648
HOXD11,2649
HOXD9,2650
HOXD8,2651
HOXD3,2652
HOXD4,2653
HOXD1,2654
MTX2,2655
HNRNPA3,2656
NFE2L2,2657
AGPS,2658
TTC30B,2659
TTC30A,2660
RBM45,2662
OSBPL6,2663
PRKRA,2664
DFNB59,2665
FKBP7,2666
PLEKHA3,2667
TTN,2668
CCDC141,2669
SESTD1,2670
ZNF385B,2671
CWC22,2672
UBE2E3,2673
ITGA4,2674
CERKL,2675
NEUROD1,2676
SSFA2,2677
PPP1R1C,2678
PDE1A,2679
DNAJC10,2680
FRZB,2681
NCKAP1,2682
DUSP19,2683
NUP35,2684
ZNF804A,2685
ZC3H15,2686
ITGAV,2687
FAM171B,2688
ZSWIM2,2689
CALCRL,2690
TFPI,2691
GULP1,2692
COL3A1,2694
COL5A2,2695
WDR75,2696
SLC40A1,2697
ASNSD1,2698
ANKAR,2699
OSGEPL1,2700
ORMDL1,2701
PMS1,2702
C2orf88,2703
MSTN,2704
HIBCH,2705
INPP1,2706
MFSD6,2707
TMEM194B,2708
NAB1,2709
GLS,2710
STAT1,2711
STAT4,2712
MYO1B,2713
SDPR,2714
TMEFF2,2715
SLC39A10,2717
DNAH7,2718
STK17B,2719
HECW2,2720
CCDC150,2721
GTF3C3,2722
C2orf66,2723
PGAP1,2724
ANKRD44,2725
SF3B1,2726
COQ10B,2727
HSPD1,2728
HSPE1,2729
RFTN2,2730
MARS2,2731
BOLL,2732
PLCL1,2733
SATB2,2734
C2orf69,2735
C2orf47,2736
SPATS2L,2737
KCTD18,2738
SGOL2,2739
AOX1,2740
BZW1,2742
CLK1,2743
PPIL3,2744
NIF3L1,2745
FAM126B,2746
NDUFB3,2747
CFLAR,2748
CASP10,2749
CASP8,2750
ALS2CR12,2751
TRAK2,2752
STRADB,2753
ALS2CR11,2754
MPP4,2755
ALS2,2756
CDK15,2757
FZD7,2758
SUMO1,2759
NOP58,2760
BMPR2,2762
FAM117B,2763
ICA1L,2764
WDR12,2765
NBEAL1,2766
CYP20A1,2767
ABI2,2768
RAPH1,2769
CD28,2770
CTLA4,2771
ICOS,2772
PARD3B,2773
NRP2,2774
INO80D,2775
NDUFS1,2776
EEF1B2,2777
ZDBF2,2779
ADAM23,2780
FASTKD2,2783
KLF7,2785
CREB1,2786
CCNYL1,2787
FZD5,2788
PLEKHM3,2789
CRYGD,2790
CRYGC,2791
CRYGB,2792
CRYGA,2793
C2orf80,2794
IDH1,2795
PIKFYVE,2796
PTH2R,2797
MAP2,2798
UNC80,2799
RPE,2800
ACADL,2801
MYL1,2802
LANCL1,2803
CPS1,2804
ERBB4,2805
IKZF2,2806
SPAG16,2807
VWC2L,2808
BARD1,2809
ABCA12,2810
ATIC,2811
FN1,2812
MREG,2813
PECR,2814
TMEM169,2815
XRCC5,2816
MARCH4,2817
SMARCAL1,2818
RPL37A,2819
IGFBP2,2820
IGFBP5,2821
TNP1,2822
TNS1,2824
RUFY4,2825
CXCR2,2827
CXCR1,2828
ARPC2,2829
AAMP,2830
GPBAR1,2831
PNKD,2832
TMBIM1,2833
CTDSP1,2836
VIL1,2837
USP37,2838
RQCD1,2839
PLCD4,2840
ZNF142,2841
BCS1L,2842
RNF25,2843
STK36,2844
TTLL4,2845
CYP27A1,2846
PRKAG3,2847
WNT6,2848
WNT10A,2849
CDK5R2,2850
CRYBA2,2851
CCDC108,2853
IHH,2854
NHEJ1,2855
SLC23A3,2856
FAM134A,2857
ZFAND2B,2858
ABCB6,2859
ATG9A,2860
ANKZF1,2861
GLB1L,2862
STK16,2863
TUBA4A,2864
TUBA4B,2865
DNAJB2,2866
PTPRN,2867
DNPEP,2869
DES,2870
SPEG,2871
GMPPA,2872
CHPF,2873
OBSL1,2875
INHA,2876
STK11IP,2877
SLC4A3,2878
EPHA4,2879
PAX3,2880
CCDC140,2881
FARSB,2883
ACSL3,2885
KCNE4,2886
SCG2,2887
AP1S3,2888
WDFY1,2889
MRPL44,2890
SERPINE2,2891
FAM124B,2892
CUL3,2893
DOCK10,2894
IRS1,2895
RHBDD1,2896
COL4A4,2897
COL4A3,2898
MFF,2899
TM4SF20,2900
AGFG1,2901
C2orf83,2902
SLC19A3,2903
CCL20,2904
SPHKAP,2905
PID1,2906
DNER,2907
FBXO36,2908
TRIP12,2909
SLC16A14,2910
SP110,2911
SP140,2912
SP140L,2913
SP100,2914
CAB39,2915
ITM2C,2916
GPR55,2917
SPATA3,2918
C2orf72,2919
PSMD1,2920
HTR2B,2921
ARMC9,2922
B3GNT7,2923
NCL,2924
SNORD20,2925
C2orf57,2927
NMUR1,2928
PTMA,2929
PDE6D,2930
COPS7B,2931
NPPC,2932
DIS3L2,2933
ALPPL2,2934
ALPP,2935
ALPI,2936
ECEL1,2937
CHRND,2938
CHRNG,2939
TIGD1,2940
EIF4E2,2941
EFHD1,2942
GIGYF2,2943
C2orf82,2945
NGEF,2946
NEU2,2947
INPP5D,2948
ATG16L1,2949
SCARNA5,2950
SAG,2951
DGKD,2952
USP40,2953
UGT1A10,2954
UGT1A9,2956
UGT1A7,2957
UGT1A6,2958
UGT1A4,2960
DNAJB3,2962
UGT1A1,2963
HJURP,2964
TRPM8,2965
ARL4C,2967
SH3BP4,2968
AGAP1,2969
ASB18,2971
COPS8,2973
COL6A3,2974
MLPH,2975
RAB17,2977
LRRFIP1,2978
RBM44,2979
RAMP1,2980
UBE2F,2981
SCLY,2982
ESPNL,2983
KLHL30,2984
ILKAP,2985
HES6,2986
PER2,2987
TRAF3IP1,2988
ASB1,2989
HDAC4,2990
TWIST2,2991
NDUFA10,2992
OR6B3,2995
MYEOV2,2996
OTOS,2997
GPC1,2998
ANKMY1,2999
DUSP28,3000
RNPEPL1,3001
CAPN10,3002
GPR35,3003
AQP12B,3005
KIF1A,3006
AGXT,3007
C2orf54,3008
SNED1,3009
PASK,3011
PPP1R7,3012
ANO7,3013
HDLBP,3014
SEPT2,3015
FARP2,3016
STK25,3017
ATG4B,3018
BOK,3019
D2HGDH,3020
DTYMK,3021
GAL3ST2,3022
ING5,3023
NEU4,3024
PDCD1,3025
THAP4,3026
CHL1,3027
CNTN4,3028
CNTN6,3029
IL5RA,3030
TRNT1,3031
CRBN,3032
SUMF1,3033
LRRN1,3034
SETMAR,3035
ITPR1,3036
BHLHE40,3038
ARL8B,3039
EDEM1,3040
GRM7,3041
LMCD1,3042
CAV3,3043
OXTR,3044
RAD18,3045
SRGAP3,3046
THUMPD3,3047
SETD5,3048
LHFPL4,3049
MTMR14,3050
CPNE9,3051
BRPF1,3052
OGG1,3053
CAMK1,3054
TADA3,3055
ARPC4,3056
TTLL3,3057
RPUSD3,3058
CIDEC,3059
JAGN1,3060
IL17RE,3061
IL17RC,3062
CRELD1,3063
PRRT3,3064
CIDECP,3065
FANCD2,3066
VHL,3067
IRAK2,3068
TATDN2,3069
GHRL,3071
SEC13,3072
ATP2B2,3073
SLC6A1,3075
HRH1,3076
ATG7,3077
VGLL4,3078
SYN2,3079
TIMP4,3080
PPARG,3081
TSEN2,3082
MKRN2,3083
RAF1,3084
TMEM40,3085
CAND2,3086
RPL32,3087
IQSEC1,3088
NUP210,3089
HDAC11,3090
FBLN2,3091
WNT7A,3092
TPRXL,3093
CHCHD4,3094
TMEM43,3095
XPC,3096
LSM3,3097
SLC6A6,3098
GRIP2,3099
C3orf20,3100
FGD5,3101
NR2C2,3102
MRPS25,3103
ZFYVE20,3104
CAPN7,3105
SH3BP5,3106
METTL6,3107
EAF1,3108
COLQ,3109
HACL1,3110
BTD,3111
ANKRD28,3112
DPH3,3113
OXNAD1,3114
RFTN1,3115
DAZL,3116
PLCL2,3117
TBC1D5,3118
SATB1,3119
KCNH8,3120
EFHB,3121
RAB5A,3122
KAT2B,3123
SGOL1,3124
ZNF385D,3125
UBE2E2,3126
UBE2E1,3127
NKIRAS1,3128
RPL15,3129
NR1D2,3130
THRB,3131
RARB,3132
TOP2B,3133
NGLY1,3134
OXSM,3135
LRRC3B,3136
NEK10,3137
SLC4A7,3138
EOMES,3139
CMC1,3140
AZI2,3141
ZCWPW2,3142
RBMS3,3143
TGFBR2,3144
STT3B,3146
OSBPL10,3147
ZNF860,3148
GPD1L,3149
CMTM8,3150
CMTM7,3151
CMTM6,3152
DYNC1LI1,3153
CNOT10,3154
TRIM71,3155
CCR4,3156
GLB1,3157
TMPPE,3158
CRTAP,3159
SUSD5,3160
FBXL2,3161
UBP1,3162
CLASP2,3163
PDCD6IP,3164
ARPP21,3165
STAC,3166
DCLK3,3167
TRANK1,3168
EPM2AIP1,3169
MLH1,3170
LRRFIP2,3171
GOLGA4,3172
C3orf35,3173
ITGA9,3174
CTDSPL,3175
VILL,3176
PLCD1,3177
DLEC1,3178
ACAA1,3179
MYD88,3180
OXSR1,3181
SLC22A13,3182
SLC22A14,3183
XYLB,3184
ACVR2B,3185
EXOG,3186
SCN5A,3187
SCN10A,3188
WDR48,3190
GORASP1,3191
TTC21A,3192
CSRNP1,3193
XIRP1,3194
CX3CR1,3195
CCR8,3196
SLC25A38,3197
RPSA,3198
SNORA6,3199
MOBP,3200
MYRIP,3201
EIF1B,3202
ENTPD3,3203
RPL14,3204
ZNF619,3205
ZNF620,3206
ZNF621,3207
CTNNB1,3208
ULK4,3209
TRAK1,3210
CCK,3211
LYZL4,3212
VIPR1,3213
SEC22C,3214
SS18L2,3215
NKTR,3216
ZBTB47,3217
CCDC13,3218
HHATL,3219
HIGD1A,3220
CYP8B1,3221
ZNF662,3222
FAM198A,3223
SNRK,3224
ANO10,3225
ABHD5,3226
ZNF445,3227
ZNF660,3228
ZNF197,3229
ZNF35,3230
ZNF502,3231
ZNF501,3232
KIAA1143,3233
KIF15,3234
TMEM42,3235
TGM4,3236
ZDHHC3,3237
EXOSC7,3238
CLEC3B,3239
CDCP1,3240
LARS2,3242
LIMD1,3243
SACM1L,3244
SLC6A20,3245
LZTFL1,3246
CCR9,3247
FYCO1,3248
XCR1,3250
CCR3,3251
CCR1,3252
CCR2,3253
CCR5,3254
LTF,3255
LRRC2,3257
TDGF1,3258
ALS2CL,3259
TMIE,3260
PRSS50,3261
PRSS42,3262
PRSS45,3263
MYL3,3264
PTH1R,3265
CCDC12,3266
NBEAL2,3267
SETD2,3268
KIF9,3269
KLHL18,3270
PTPN23,3271
SCAP,3272
CSPG5,3273
SMARCC1,3274
DHX30,3275
MAP4,3276
CDC25A,3277
CAMP,3278
ZNF589,3279
NME6,3280
FBXW12,3282
PLXNB1,3283
CCDC51,3284
ATRIP,3285
SHISA5,3286
TREX1,3287
PFKFB4,3288
COL7A1,3290
UQCRC1,3291
TMEM89,3292
SLC26A6,3293
CELSR3,3294
NCKIPSD,3295
IP6K2,3296
PRKAR2A,3297
SLC25A20,3298
ARIH2,3299
P4HTM,3300
WDR6,3301
DALRD3,3302
NDUFAF3,3303
IMPDH2,3304
QRICH1,3305
QARS,3306
USP19,3307
LAMB2,3308
CCDC71,3309
KLHDC8B,3310
CCDC36,3311
C3orf62,3312
USP4,3313
GPX1,3314
RHOA,3315
TCTA,3316
AMT,3317
NICN1,3318
DAG1,3319
BSN,3320
APEH,3321
MST1,3322
RNF123,3323
AMIGO3,3324
GMPPB,3325
IP6K1,3326
UBA7,3328
TRAIP,3329
CAMKV,3330
MST1R,3331
MON1A,3332
RBM6,3333
RBM5,3334
SEMA3F,3335
GNAT1,3336
SLC38A3,3337
GNAI2,3338
SEMA3B,3339
IFRD2,3340
HYAL3,3341
HYAL1,3342
NAT6,3343
HYAL2,3344
TUSC2,3345
RASSF1,3346
ZMYND10,3347
NPRL2,3348
CYB561D2,3349
TMEM115,3350
CACNA2D2,3351
HEMK1,3353
CISH,3354
MAPKAPK3,3355
DOCK3,3356
MANF,3357
RBM15B,3358
VPRBP,3359
RAD54L2,3360
TEX264,3361
GRM2,3362
IQCF3,3364
IQCF2,3365
IQCF5,3366
IQCF1,3367
RRP9,3368
PARP3,3369
PCBP4,3371
ABHD14B,3372
ABHD14A,3373
ACY1,3374
RPL29,3375
DUSP7,3376
POC1A,3377
ALAS1,3378
TLR9,3379
TWF2,3380
PPM1M,3381
WDR82,3382
GLYCTK,3383
DNAH1,3384
BAP1,3385
PHF7,3386
SEMA3G,3387
TNNC1,3388
NISCH,3389
STAB1,3390
NT5DC2,3391
PBRM1,3392
GNL3,3393
GLT8D1,3395
SPCS1,3396
NEK4,3397
ITIH1,3398
ITIH3,3399
ITIH4,3400
MUSTN1,3401
TMEM110,3402
SFMBT1,3403
RFT1,3404
PRKCD,3405
TKT,3406
DCP1A,3407
CACNA1D,3408
CHDH,3409
IL17RB,3410
ACTR8,3411
SELK,3412
CACNA2D3,3413
LRTM1,3414
WNT5A,3415
ERC2,3416
CCDC66,3417
ARHGEF3,3418
SPATA12,3419
IL17RD,3420
HESX1,3421
APPL1,3422
ASB14,3423
DNAH12,3424
PDE12,3425
ARF4,3426
SLMAP,3427
FLNB,3428
DNASE1L3,3429
ABHD6,3430
RPP14,3431
PXK,3432
PDHB,3433
KCTD6,3434
ACOX2,3435
FAM107A,3436
FAM3D,3437
C3orf67,3438
FHIT,3439
PTPRG,3440
FEZF2,3442
CADPS,3443
SYNPR,3444
THOC7,3447
ATXN7,3448
PSMD6,3449
PRICKLE2,3450
ADAMTS9,3451
MAGI1,3452
SLC25A26,3453
LRIG1,3454
KBTBD8,3455
SUCLG2,3456
FAM19A1,3457
FAM19A4,3458
TMF1,3459
UBA3,3460
ARL6IP5,3461
LMOD3,3462
FRMD4B,3463
MITF,3464
FOXP1,3465
EIF4E3,3466
GPR27,3467
PROK2,3468
RYBP,3469
SHQ1,3470
GXYLT2,3471
PPP4R2,3472
PDZRN3,3473
ZNF717,3476
ROBO2,3477
ROBO1,3478
GBE1,3479
CADM2,3480
VGLL3,3481
CHMP2B,3482
POU1F1,3483
CGGBP1,3485
ZNF654,3486
C3orf38,3487
EPHA3,3488
ARL13B,3489
PROS1,3490
STX19,3491
DHFRL1,3492
NSUN3,3493
EPHA6,3494
ARL6,3495
MINA,3496
OR5AC2,3498
OR5H1,3499
CLDND1,3507
OR5K2,3508
CPOX,3509
GPR15,3510
ST3GAL6,3511
DCBLD2,3512
COL8A1,3513
FILIP1L,3514
TBC1D23,3516
NIT2,3517
TOMM70A,3518
LNP1,3519
TMEM45A,3520
GPR128,3521
TFG,3522
ABI3BP,3523
SENP7,3525
PCNP,3526
ZBTB11,3527
RPL24,3528
CEP97,3529
NFKBIZ,3530
ZPLD1,3531
ALCAM,3532
CBLB,3533
CCDC54,3534
BBX,3535
CD47,3536
